;;;;;;;;;;;;x,,,,,,,,,,,,,
return_core_on_title;Enable 'Return Cores' decisions;;;;;;;;;;;;x,,
return_cores_D31_title;Return cores to D31;;;;;;;;;;;;;;;;;;;;x,,
return_cores_D31_desc;We hold provinces that D31 has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_D32_title;Return cores to D32;;;;;;;;;;;;;;;;;;;;x,,
return_cores_D32_desc;We hold provinces that D32 has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_D33_title;Return cores to D33;;;;;;;;;;;;;;;;;;;;x,,
return_cores_D33_desc;We hold provinces that D33 has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_D34_title;Return cores to D34;;;;;;;;;;;;;;;;;;;;x,,
return_cores_D34_desc;We hold provinces that D34 has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_D35_title;Return cores to D35;;;;;;;;;;;;;;;;;;;;x,,
return_cores_D35_desc;We hold provinces that D35 has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_D36_title;Return cores to D36;;;;;;;;;;;;;;;;;;;;x,,
return_cores_D36_desc;We hold provinces that D36 has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_D37_title;Return cores to D37;;;;;;;;;;;;;;;;;;;;x,,
return_cores_D37_desc;We hold provinces that D37 has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_D38_title;Return cores to D38;;;;;;;;;;;;;;;;;;;;x,,
return_cores_D38_desc;We hold provinces that D38 has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_D39_title;Return cores to D39;;;;;;;;;;;;;;;;;;;;x,,
return_cores_D39_desc;We hold provinces that D39 has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_D40_title;Return cores to D40;;;;;;;;;;;;;;;;;;;;x,,
return_cores_D40_desc;We hold provinces that D40 has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_D41_title;Return cores to D41;;;;;;;;;;;;;;;;;;;;x,,
return_cores_D41_desc;We hold provinces that D41 has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_D42_title;Return cores to D42;;;;;;;;;;;;;;;;;;;;x,,
return_cores_D42_desc;We hold provinces that D42 has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_D43_title;Return cores to D43;;;;;;;;;;;;;;;;;;;;x,,
return_cores_D43_desc;We hold provinces that D43 has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_D44_title;Return cores to D44;;;;;;;;;;;;;;;;;;;;x,,
return_cores_D44_desc;We hold provinces that D44 has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_D45_title;Return cores to D45;;;;;;;;;;;;;;;;;;;;x,,
return_cores_D45_desc;We hold provinces that D45 has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_D46_title;Return cores to D46;;;;;;;;;;;;;;;;;;;;x,,
return_cores_D46_desc;We hold provinces that D46 has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_D47_title;Return cores to D47;;;;;;;;;;;;;;;;;;;;x,,
return_cores_D47_desc;We hold provinces that D47 has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_D48_title;Return cores to D48;;;;;;;;;;;;;;;;;;;;x,,
return_cores_D48_desc;We hold provinces that D48 has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_D49_title;Return cores to D49;;;;;;;;;;;;;;;;;;;;x,,
return_cores_D49_desc;We hold provinces that D49 has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_D50_title;Return cores to D50;;;;;;;;;;;;;;;;;;;;x,,
return_cores_D50_desc;We hold provinces that D50 has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_DAG_title;Return cores to Dagestan;;;;;;;;;;;;;;;;;;;;x,,
return_cores_DAG_desc;We hold provinces that Dagestan has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_DAH_title;Return cores to Dahomey;;;;;;;;;;;;;;;;;;;;x,,
return_cores_DAH_desc;We hold provinces that Dahomey has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_DAI_title;Return cores to Dai Viet;;;;;;;;;;;;;;;;;;;;x,,
return_cores_DAI_desc;We hold provinces that Dai Viet has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_DAK_title;Return cores to Dakota;;;;;;;;;;;;;;;;;;;;x,,
return_cores_DAK_desc;We hold provinces that Dakota has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_DAM_title;Return cores to Damagaram;;;;;;;;;;;;;;;;;;;;x,,
return_cores_DAM_desc;We hold provinces that Damagaram has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_DAR_title;Return cores to Darfur;;;;;;;;;;;;;;;;;;;;x,,
return_cores_DAR_desc;We hold provinces that Darfur has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_DAU_title;Return cores to Dauphine;;;;;;;;;;;;;;;;;;;;x,,
return_cores_DAU_desc;We hold provinces that Dauphine has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_DEN_title;Return cores to Denmark;;;;;;;;;;;;;;;;;;;;x,,
return_cores_DEN_desc;We hold provinces that Denmark has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_DES_title;Return cores to Deseret;;;;;;;;;;;;;;;;;;;;x,,
return_cores_DES_desc;We hold provinces that Deseret has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_DJA_title;Return cores to Jambi;;;;;;;;;;;;;;;;;;;;x,,
return_cores_DJA_desc;We hold provinces that Jambi has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_DJI_title;Return cores to Djibouti;;;;;;;;;;;;;;;;;;;;x,,
return_cores_DJI_desc;We hold provinces that Djibouti has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_DKU_title;Return cores to Don-Kuban Union;;;;;;;;;;;;;;;;;;;;x,,
return_cores_DKU_desc;We hold provinces that Don-Kuban Union has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_DLH_title;Return cores to Delhi;;;;;;;;;;;;;;;;;;;;x,,
return_cores_DLH_desc;We hold provinces that Delhi has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_DLM_title;Return cores to Dalmatia;;;;;;;;;;;;;;;;;;;;x,,
return_cores_DLM_desc;We hold provinces that Dalmatia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_DMN_title;Return cores to Dominica;;;;;;;;;;;;;;;;;;;;x,,
return_cores_DMN_desc;We hold provinces that Dominica has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_DMS_title;Return cores to Desmond;;;;;;;;;;;;;;;;;;;;x,,
return_cores_DMS_desc;We hold provinces that Desmond has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_DNB_title;Return cores to Danubian Federation;;;;;;;;;;;;;;;;;;;;x,,
return_cores_DNB_desc;We hold provinces that Danubian Federation has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_DND_title;Return cores to Dendi;;;;;;;;;;;;;;;;;;;;x,,
return_cores_DND_desc;We hold provinces that Dendi has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_DNL_title;Return cores to Daneland;;;;;;;;;;;;;;;;;;;;x,,
return_cores_DNL_desc;We hold provinces that Daneland has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_DOG_title;Return cores to Hundland;;;;;;;;;;;;;;;;;;;;x,,
return_cores_DOG_desc;We hold provinces that Hundland has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_DOM_title;Return cores to Dominican Republic;;;;;;;;;;;;;;;;;;;;x,,
return_cores_DOM_desc;We hold provinces that Dominican Republic has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_DON_title;Return cores to Cossackia;;;;;;;;;;;;;;;;;;;;x,,
return_cores_DON_desc;We hold provinces that Cossackia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_DRA_title;Return cores to Dravidistan;;;;;;;;;;;;;;;;;;;;x,,
return_cores_DRA_desc;We hold provinces that Dravidistan has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_DRK_title;Return cores to Akavir;;;;;;;;;;;;;;;;;;;;x,,
return_cores_DRK_desc;We hold provinces that Akavir has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_DRU_title;Return cores to Druze;;;;;;;;;;;;;;;;;;;;x,,
return_cores_DRU_desc;We hold provinces that Druze has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_DTT_title;Return cores to Dithmarschen;;;;;;;;;;;;;;;;;;;;x,,
return_cores_DTT_desc;We hold provinces that Dithmarschen has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_DUK_title;Return cores to Duckburg;;;;;;;;;;;;;;;;;;;;x,,
return_cores_DUK_desc;We hold provinces that Duckburg has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_DUL_title;Return cores to Dulkadir;;;;;;;;;;;;;;;;;;;;x,,
return_cores_DUL_desc;We hold provinces that Dulkadir has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_DUR_title;Return cores to Durrani Empire;;;;;;;;;;;;;;;;;;;;x,,
return_cores_DUR_desc;We hold provinces that Durrani Empire has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_DZG_title;Return cores to Danzig;;;;;;;;;;;;;;;;;;;;x,,
return_cores_DZG_desc;We hold provinces that Danzig has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_ECU_title;Return cores to Ecuador;;;;;;;;;;;;;;;;;;;;x,,
return_cores_ECU_desc;We hold provinces that Ecuador has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_EGY_title;Return cores to Mamluks;;;;;;;;;;;;;;;;;;;;x,,
return_cores_EGY_desc;We hold provinces that Mamluks has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_EIC_title;Return cores to East India Company;;;;;;;;;;;;;;;;;;;;x,,
return_cores_EIC_desc;We hold provinces that East India Company has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_ELE_title;Return cores to Eleph;;;;;;;;;;;;;;;;;;;;x,,
return_cores_ELE_desc;We hold provinces that Eleph has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_ELS_title;Return cores to El Salvador;;;;;;;;;;;;;;;;;;;;x,,
return_cores_ELS_desc;We hold provinces that El Salvador has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_ENG_title;Return cores to United Kingdom;;;;;;;;;;;;;;;;;;;;x,,
return_cores_ENG_desc;We hold provinces that United Kingdom has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_ENL_title;Return cores to England;;;;;;;;;;;;;;;;;;;;x,,
return_cores_ENL_desc;We hold provinces that England has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_ENR_title;Return cores to Britannia;;;;;;;;;;;;;;;;;;;;x,,
return_cores_ENR_desc;We hold provinces that Britannia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_ENS_title;Return cores to Empire of the North Sea;;;;;;;;;;;;;;;;;;;;x,,
return_cores_ENS_desc;We hold provinces that Empire of the North Sea has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_ENT_title;Return cores to Entre Rios;;;;;;;;;;;;;;;;;;;;x,,
return_cores_ENT_desc;We hold provinces that Entre Rios has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_EPI_title;Return cores to Epirus;;;;;;;;;;;;;;;;;;;;x,,
return_cores_EPI_desc;We hold provinces that Epirus has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_EQG_title;Return cores to Equatorial Guinea;;;;;;;;;;;;;;;;;;;;x,,
return_cores_EQG_desc;We hold provinces that Equatorial Guinea has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_ERI_title;Return cores to Eritrea;;;;;;;;;;;;;;;;;;;;x,,
return_cores_ERI_desc;We hold provinces that Eritrea has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_EST_title;Return cores to Estonia;;;;;;;;;;;;;;;;;;;;x,,
return_cores_EST_desc;We hold provinces that Estonia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_ETH_title;Return cores to Ethiopia;;;;;;;;;;;;;;;;;;;;x,,
return_cores_ETH_desc;We hold provinces that Ethiopia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_ETR_title;Return cores to Etruria;;;;;;;;;;;;;;;;;;;;x,,
return_cores_ETR_desc;We hold provinces that Etruria has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_EZO_title;Return cores to EzoRep;;;;;;;;;;;;;;;;;;;;x,,
return_cores_EZO_desc;We hold provinces that EzoRep has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_FDL_title;Return cores to Fadhli;;;;;;;;;;;;;;;;;;;;x,,
return_cores_FDL_desc;We hold provinces that Fadhli has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_FEO_title;Return cores to Theodoro;;;;;;;;;;;;;;;;;;;;x,,
return_cores_FEO_desc;We hold provinces that Theodoro has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_FER_title;Return cores to Ferrara;;;;;;;;;;;;;;;;;;;;x,,
return_cores_FER_desc;We hold provinces that Ferrara has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_FEZ_title;Return cores to Fez;;;;;;;;;;;;;;;;;;;;x,,
return_cores_FEZ_desc;We hold provinces that Fez has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_FIJ_title;Return cores to Fiji;;;;;;;;;;;;;;;;;;;;x,,
return_cores_FIJ_desc;We hold provinces that Fiji has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_FIN_title;Return cores to Finland;;;;;;;;;;;;;;;;;;;;x,,
return_cores_FIN_desc;We hold provinces that Finland has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_FIU_title;Return cores to Fiume;;;;;;;;;;;;;;;;;;;;x,,
return_cores_FIU_desc;We hold provinces that Fiume has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_FJL_title;Return cores to Lau;;;;;;;;;;;;;;;;;;;;x,,
return_cores_FJL_desc;We hold provinces that Lau has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_FJN_title;Return cores to Fujian;;;;;;;;;;;;;;;;;;;;x,,
return_cores_FJN_desc;We hold provinces that Fujian has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_FLA_title;Return cores to Flanders;;;;;;;;;;;;;;;;;;;;x,,
return_cores_FLA_desc;We hold provinces that Flanders has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_FLR_title;Return cores to Florida;;;;;;;;;;;;;;;;;;;;x,,
return_cores_FLR_desc;We hold provinces that Florida has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_FOI_title;Return cores to Foix;;;;;;;;;;;;;;;;;;;;x,,
return_cores_FOI_desc;We hold provinces that Foix has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_FOX_title;Return cores to Fox;;;;;;;;;;;;;;;;;;;;x,,
return_cores_FOX_desc;We hold provinces that Fox has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_FRA_title;Return cores to France;;;;;;;;;;;;;;;;;;;;x,,
return_cores_FRA_desc;We hold provinces that France has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_FRI_title;Return cores to Friesland;;;;;;;;;;;;;;;;;;;;x,,
return_cores_FRI_desc;We hold provinces that Friesland has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_FRK_title;Return cores to Frankia;;;;;;;;;;;;;;;;;;;;x,,
return_cores_FRK_desc;We hold provinces that Frankia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_FRM_title;Return cores to Frankfurt;;;;;;;;;;;;;;;;;;;;x,,
return_cores_FRM_desc;We hold provinces that Frankfurt has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_FRO_title;Return cores to Faroe;;;;;;;;;;;;;;;;;;;;x,,
return_cores_FRO_desc;We hold provinces that Faroe has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_FRR_title;Return cores to Gallia;;;;;;;;;;;;;;;;;;;;x,,
return_cores_FRR_desc;We hold provinces that Gallia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_FSA_title;Return cores to Free States of America;;;;;;;;;;;;;;;;;;;;x,,
return_cores_FSA_desc;We hold provinces that Free States of America has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_FUJ_title;Return cores to Fujiwara;;;;;;;;;;;;;;;;;;;;x,,
return_cores_FUJ_desc;We hold provinces that Fujiwara has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_FUL_title;Return cores to Fulo;;;;;;;;;;;;;;;;;;;;x,,
return_cores_FUL_desc;We hold provinces that Fulo has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_GAB_title;Return cores to Gabon;;;;;;;;;;;;;;;;;;;;x,,
return_cores_GAB_desc;We hold provinces that Gabon has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_GAK_title;Return cores to Gakwar;;;;;;;;;;;;;;;;;;;;x,,
return_cores_GAK_desc;We hold provinces that Gakwar has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_GAM_title;Return cores to Guamar;;;;;;;;;;;;;;;;;;;;x,,
return_cores_GAM_desc;We hold provinces that Guamar has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_GAZ_title;Return cores to Gaza;;;;;;;;;;;;;;;;;;;;x,,
return_cores_GAZ_desc;We hold provinces that Gaza has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_GBI_title;Return cores to Guinea-Bissau;;;;;;;;;;;;;;;;;;;;x,,
return_cores_GBI_desc;We hold provinces that Guinea-Bissau has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_GBR_title;Return cores to Albion;;;;;;;;;;;;;;;;;;;;x,,
return_cores_GBR_desc;We hold provinces that Albion has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_GBU_title;Return cores to Gabu;;;;;;;;;;;;;;;;;;;;x,,
return_cores_GBU_desc;We hold provinces that Gabu has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_GCO_title;Return cores to Gran Colombia;;;;;;;;;;;;;;;;;;;;x,,
return_cores_GCO_desc;We hold provinces that Gran Colombia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_GDL_title;Return cores to Guadeloupe;;;;;;;;;;;;;;;;;;;;x,,
return_cores_GDL_desc;We hold provinces that Guadeloupe has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_GDW_title;Return cores to Garha;;;;;;;;;;;;;;;;;;;;x,,
return_cores_GDW_desc;We hold provinces that Garha has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_GEL_title;Return cores to Geledi;;;;;;;;;;;;;;;;;;;;x,,
return_cores_GEL_desc;We hold provinces that Geledi has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_GEN_title;Return cores to Genoa;;;;;;;;;;;;;;;;;;;;x,,
return_cores_GEN_desc;We hold provinces that Genoa has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_GEO_title;Return cores to Georgia;;;;;;;;;;;;;;;;;;;;x,,
return_cores_GEO_desc;We hold provinces that Georgia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_GER_title;Return cores to Germany;;;;;;;;;;;;;;;;;;;;x,,
return_cores_GER_desc;We hold provinces that Germany has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_GHN_title;Return cores to Ghana;;;;;;;;;;;;;;;;;;;;x,,
return_cores_GHN_desc;We hold provinces that Ghana has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_GHR_title;Return cores to Garhwal;;;;;;;;;;;;;;;;;;;;x,,
return_cores_GHR_desc;We hold provinces that Garhwal has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_GLC_title;Return cores to Galicia;;;;;;;;;;;;;;;;;;;;x,,
return_cores_GLC_desc;We hold provinces that Galicia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_GLM_title;Return cores to Galicia-Lodomeria;;;;;;;;;;;;;;;;;;;;x,,
return_cores_GLM_desc;We hold provinces that Galicia-Lodomeria has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_GLR_title;Return cores to Gelre;;;;;;;;;;;;;;;;;;;;x,,
return_cores_GLR_desc;We hold provinces that Gelre has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_GMB_title;Return cores to Gambia;;;;;;;;;;;;;;;;;;;;x,,
return_cores_GMB_desc;We hold provinces that Gambia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_GMJ_title;Return cores to Guominjun;;;;;;;;;;;;;;;;;;;;x,,
return_cores_GMJ_desc;We hold provinces that Guominjun has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_GNE_title;Return cores to Guinea;;;;;;;;;;;;;;;;;;;;x,,
return_cores_GNE_desc;We hold provinces that Guinea has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_GNG_title;Return cores to Guangdong;;;;;;;;;;;;;;;;;;;;x,,
return_cores_GNG_desc;We hold provinces that Guangdong has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_GOC_title;Return cores to Golkonda;;;;;;;;;;;;;;;;;;;;x,,
return_cores_GOC_desc;We hold provinces that Golkonda has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_GOL_title;Return cores to Golden Horde;;;;;;;;;;;;;;;;;;;;x,,
return_cores_GOL_desc;We hold provinces that Golden Horde has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_GON_title;Return cores to Gonder;;;;;;;;;;;;;;;;;;;;x,,
return_cores_GON_desc;We hold provinces that Gonder has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_GOS_title;Return cores to Goslar;;;;;;;;;;;;;;;;;;;;x,,
return_cores_GOS_desc;We hold provinces that Goslar has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_GOT_title;Return cores to Gotland;;;;;;;;;;;;;;;;;;;;x,,
return_cores_GOT_desc;We hold provinces that Gotland has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_GRA_title;Return cores to Granada;;;;;;;;;;;;;;;;;;;;x,,
return_cores_GRA_desc;We hold provinces that Granada has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_GRD_title;Return cores to Grenada;;;;;;;;;;;;;;;;;;;;x,,
return_cores_GRD_desc;We hold provinces that Grenada has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_GRE_title;Return cores to Greece;;;;;;;;;;;;;;;;;;;;x,,
return_cores_GRE_desc;We hold provinces that Greece has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_GRH_title;Return cores to Great Horde;;;;;;;;;;;;;;;;;;;;x,,
return_cores_GRH_desc;We hold provinces that Great Horde has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_GRI_title;Return cores to Guarani;;;;;;;;;;;;;;;;;;;;x,,
return_cores_GRI_desc;We hold provinces that Guarani has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_GRJ_title;Return cores to Garjat;;;;;;;;;;;;;;;;;;;;x,,
return_cores_GRJ_desc;We hold provinces that Garjat has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_GRN_title;Return cores to Greenland;;;;;;;;;;;;;;;;;;;;x,,
return_cores_GRN_desc;We hold provinces that Greenland has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
